State Name,County Name,FIPS,Total Population,"Percent White, not Hispanic or Latino","Percent Black, not Hispanic or Latino","Percent Asian, not Hispanic or Latino",Percent Hispanic or Latino,Percent Foreign Born,Percent Female,Percent Age 29 and Under,Percent Age 65 and Older,Median Household Income,Percent Unemployed,Percent High School Diploma or Higher,Percent Bachelor's Degree or Higher
Alabama,Covington,01039,37628,82.93292229191029,11.951206548315083,0.45976400552779845,2.0330604868714786,1.2224938875305624,51.76198575528862,34.867651748697774,22.204209631125757,52456,5.170440092,85.23746452223273,17.169347209082307
Alabama,Crenshaw,01041,13122,70.50754458161865,23.693034598384394,0.6858710562414266,2.194787379972565,1.8289894833104712,51.41746684956562,36.05395518975766,20.187471422039323,48560,0,85.97126247669189,18.712295711308542
Alabama,Cullman,01043,90566,90.6289336,0.9738754057814192,0.5498752291146788,5.038314599,2.256917607049003,50.104895877039944,36.30611929421637,19.029216262173442,62656,3.7728233254980177,86.34157139920625,19.690716759167024
Alabama,Dale,01045,49599,67.64450896187422,20.36936228552995,1.2318796749934473,7.123127482,3.526280771789754,50.72884533962379,38.88788080404847,18.083025867457007,54963,0,86.56401414940103,20.397728961683658
Alabama,Dallas,01047,36858,26.957512615985674,70.02550328,0.6131640349449238,0.9767214715936839,1.8801888328178413,53.53790221932824,37.169678224537414,20.389060719518152,35627,0,87.63504925325707,17.484906259930092
Alabama,DeKalb,01049,72269,79.64825859,1.3491261813502333,0.1964881207710083,17.133210643567782,7.827699290152071,49.966098880571195,38.61545060814457,17.639651856259253,51204,0,79.23796626861997,14.08141491238869
Alabama,Elmore,01051,89526,72.80008042356411,21.15474834126399,0.502647276,3.388959631838796,1.998302169202243,51.27337309831781,36.58825369166499,16.534861381051314,78243,0,89.71340021726628,25.391398811425653
Alabama,Escambia,01053,36629,60.46575118075842,29.56946681591089,0.4504627480957711,2.3533265991427554,0.799912638,50.940511616478744,36.34005842365339,18.987687351552047,48225,0,84.37024612864221,13.527323789835005
Alabama,Etowah,01055,103105,77.04766985112265,14.772319480141602,0.6595218466611706,5.230590175064255,2.447020028126667,51.43300518888512,35.83337375,19.727462295717956,54563,0,86.06117465266759,18.086119120873057
Alabama,Fayette,01057,16053,84.17118295645673,11.069582009593223,0.049834922,0.9344047841524948,0.5108079486700305,50.85030835357877,34.95296829253099,21.858842583940696,49488,0,85.66769501983252,14.85235786690172
Alabama,Franklin,01059,31966,74.45410748920727,4.054307701933304,0.068823125,20.562472627166365,9.822936870424828,51.210661327660645,39.27923418632297,16.66770944128136,53338,0,80.45084474563508,15.836039343027908
Alabama,Geneva,01061,26887,83.65381039163908,8.613828244132852,0.6248372819578235,5.344590322460669,2.246438799419794,50.73827500278946,34.44043589838955,20.277457507345556,52771,0,83.93306756189676,13.244859420898027
Alabama,Greene,01063,7424,17.860991379310345,81.27693965517241,0.040409483,0.13469827586206898,0.5522629310344828,52.249461206896555,35.15625,25.10775862068966,29200,0,86.93369628621427,15.127357573400738
Alabama,Hale,01065,14829,38.06730055971407,54.656416481219225,0.10115314586283633,1.3149908962168724,0.8361993391327803,52.039921774900535,38.4651696,19.994605165553985,39250,0,81.79406563175476,17.586952249950873
Alabama,Henry,01067,17647,70.77690258967529,25.10341701139004,0.15300051,2.2100073666912223,0.8726695755652519,51.96917323057744,32.050773502578345,23.811412704709014,59931,0,83.62223085891955,21.818888457054022
Alabama,Houston,01069,108140,64.59034584797485,27.225818383576843,1.0699093767338634,4.6088403920843355,3.0636212317366374,51.94377658590715,36.82726095801738,18.685037913815425,58626,4.503522477240154,87.89143771672447,23.047479327820753
Alabama,Jackson,01071,53053,88.37200535313742,3.1666446760786386,0.4768816089570807,3.5756696134054624,1.8509792094697755,50.700243153073345,34.11494166211148,20.888545416847304,51908,4.466211358734723,82.82418624249446,15.922258506267776
Alabama,Jefferson,01073,667755,48.436627206086065,42.234651930723096,1.862808964365673,5.4728156284864955,4.862561867750896,52.53947930004268,39.04441,16.782802075611563,66388,4.725463175623947,91.17798325523081,36.22242774872693
Alabama,Lamar,01075,13693,86.42372014898123,10.012415102607171,0.043818009201781936,1.9133864018111444,0.5258161104213832,51.20864675381582,34.711166289344916,22.41291170671146,50000,0,83.47745521927116,12.054766316656371
Alabama,Lauderdale,01077,95830,82.86340394448503,9.155796723364292,0.620891161,3.461337786,2.578524470416362,51.94615464885736,37.87957842011896,20.499843472816444,62649,4.055443677963923,90.59984142473773,29.81519882898268
Alabama,Lawrence,01079,33276,75.93460752,9.346075249429017,0.40569780021637214,3.137396321673278,1.340305325159274,50.59201827142685,35.530111792282725,19.04075009015507,66071,0,85.00682477392937,15.214980378774953
Alabama,Lee,01081,181134,66.24984817869644,22.114567116057728,4.338224739695474,5.398765554782647,7.045060562898185,50.57305641127563,44.78010754469067,13.26145285,65824,3.5454092945382145,92.14938686480879,42.37504544205141
Alabama,Limestone,01083,111233,73.83690091969109,12.804653295335017,1.7629660262691829,7.457319320705186,4.136362410435752,49.89796193575648,35.905711434556295,15.565524619492416,83629,0,86.67297269659474,30.19480519
Alabama,Lowndes,01085,9833,24.69236245296451,73.81267161598699,0,0.16271738025017796,0.5593409946099868,52.37465676802604,35.93003152649242,20.57357876538188,37052,6.836679327,82.63012904161229,14.368566043207192
